account_id,customer_id,account_type,status,open_date,balance
ACC206216,CUST105069,current,active,2020-03-15 19:18:28.541804,106628.31
ACC206217,CUST105911,savings,blocked,2019-05-24 16:03:29.607549,181971.49
ACC206218,CUST108368,current,active,2021-08-20 10:54:56.724470,54321.7
ACC206219,CUST108604,savings,active,2024-02-18 19:27:11.707255,121495.77
ACC206220,CUST109285,savings,active,2026-03-22 10:16:33.476919,244631.23
ACC206221,CUST101229,loan,active,2017-10-24 06:45:52.687457,12317.07
ACC206222,CUST100458,savings,dormant,2025-05-23 19:28:41.697456,83365.34
ACC206223,CUST108640,savings,active,2020-01-29 22:21:21.553294,67335.24
ACC206224,CUST107186,current,active,2021-10-25 14:22:07.149780,95299.35
ACC206225,CUST102844,current,active,2017-10-17 19:02:13.105930,32723.22
ACC206226,CUST109032,savings,active,2018-01-04 03:38:56.483839,172439.02
ACC206227,CUST109397,current,active,2024-10-11 02:56:21.060814,60402.26
ACC206228,CUST109246,nri,closed,2021-10-07 17:47:33.412593,118111.08
ACC206229,CUST104269,current,active,2019-01-18 17:18:40.095764,128476.09
ACC206230,CUST107047,savings,active,2025-11-08 18:00:31.428466,156714.76
ACC206231,CUST107803,current,active,2025-04-01 07:26:23.816994,41405.19
ACC206232,CUST101451,savings,active,2020-06-02 09:47:54.546180,83688.52
ACC206233,CUST106971,savings,active,2018-08-28 21:41:41.205372,80037.21
ACC206234,CUST102662,savings,active,2020-03-07 09:29:05.324583,99214.61
ACC206235,CUST100167,savings,closed,2023-07-22 17:19:12.355069,19298.44
ACC206236,CUST109059,savings,active,2019-11-25 15:11:47.621382,80066.71
ACC206237,CUST102154,savings,blocked,2021-05-21 00:45:16.922727,63261.68
ACC206238,CUST104669,savings,active,2026-02-11 14:43:38.903285,16552.07
ACC206239,CUST105675,loan,active,2026-01-17 14:57:14.655796,523433.13
ACC206240,CUST107041,savings,closed,2021-03-02 14:36:40.942148,84995.53
ACC206241,CUST102234,loan,active,2025-08-13 23:11:32.518163,202278.35
ACC206242,CUST103701,savings,dormant,2020-06-27 15:36:21.199972,10076.25
ACC206243,CUST107899,savings,active,2021-06-13 12:32:58.635448,79085.38
ACC206244,CUST107878,loan,active,2018-10-05 11:37:58.158769,73864.18
ACC206245,CUST108202,savings,dormant,2019-02-08 03:30:05.666185,132584.21
ACC206246,CUST105311,current,active,2023-07-31 00:45:20.269031,89745.46
ACC206247,CUST100211,current,active,2024-05-31 23:38:14.624739,309124.78
ACC206248,CUST108946,current,dormant,2022-05-03 05:35:30.085233,152041.79
ACC206249,CUST106031,savings,active,2023-01-11 07:55:05.457381,84983.08
ACC206250,CUST103953,savings,active,2019-09-30 06:53:04.722739,137455.79
ACC206251,CUST109918,savings,active,2025-08-19 13:30:16.742516,71976.71
ACC206252,CUST109129,savings,dormant,2023-07-19 17:39:12.099972,88304.07
ACC206253,CUST105321,savings,active,2025-04-27 14:43:51.385366,120908.67
ACC206254,CUST106673,current,active,2024-05-07 00:18:18.310110,47964.17
ACC206255,CUST108465,current,blocked,2021-04-26 03:13:20.998576,43172.56
ACC206256,CUST100818,savings,active,2023-05-12 05:09:00.283523,26863.42
ACC206257,CUST101107,current,closed,2018-01-12 05:55:28.723903,153788.71
ACC206258,CUST101453,current,active,2020-04-15 04:15:19.474607,64957.78
ACC206259,CUST107292,savings,active,2022-08-14 22:12:32.692483,100586.16
ACC206260,CUST106523,loan,active,2018-05-15 13:21:02.844466,112090.43
ACC206261,CUST102064,savings,active,2024-11-01 08:11:26.532281,27109.49
ACC206262,CUST106238,savings,active,2020-05-31 02:28:52.206783,44840.39
ACC206263,CUST102823,savings,active,2025-10-18 17:21:41.819908,43933.67
ACC206264,CUST106614,loan,active,2024-11-20 22:50:30.012417,82443.79
ACC206265,CUST104956,current,closed,2019-05-04 10:21:57.062036,120945.75
ACC206266,CUST104759,savings,active,2016-09-24 16:07:37.707860,142298.6
ACC206267,CUST109394,savings,active,2017-04-22 18:11:53.033308,127914.55
ACC206268,CUST107781,savings,active,2017-06-08 03:53:20.607590,147594.6
ACC206269,CUST106811,loan,active,2019-07-21 07:02:33.558393,211515.59
ACC206270,CUST108058,savings,active,2016-11-06 09:08:23.134414,18389.24
ACC206271,CUST109231,savings,active,2021-04-17 05:21:56.815344,40134.15
ACC206272,CUST104026,savings,active,2022-06-17 15:34:03.706664,75596.84
ACC206273,CUST107384,current,closed,2024-06-15 17:19:52.006531,60072.4
ACC206274,CUST105929,savings,active,2025-07-12 14:13:08.846171,86196.23
ACC206275,CUST107530,nri,active,2016-11-27 10:18:35.096559,158730.85
ACC206276,CUST108631,loan,active,2026-06-17 21:08:18.832454,21343.23
ACC206277,CUST108567,savings,active,2022-05-08 08:15:26.086963,239202.8
ACC206278,CUST105395,current,active,2023-02-23 00:34:27.098312,77973.89
ACC206279,CUST103276,savings,active,2018-11-19 21:10:30.704618,80330.39
ACC206280,CUST102661,savings,active,2021-05-19 10:25:57.324615,81832.26
ACC206281,CUST107908,savings,active,2020-01-28 17:14:13.081706,75469.18
ACC206282,CUST105620,current,active,2020-09-01 19:16:32.028433,109751.08
ACC206283,CUST108431,savings,active,2020-04-19 13:48:59.377454,77850.66
ACC206284,CUST104667,current,active,2018-04-12 21:08:48.255730,330378.22
ACC206285,CUST107406,current,active,2019-12-05 09:04:26.560149,3307.9
ACC206286,CUST102719,nri,active,2024-01-07 18:27:47.428619,24479.35
ACC206287,CUST106821,current,blocked,2019-05-09 11:42:47.481653,62521.77
ACC206288,CUST101559,current,active,2024-01-18 22:37:32.830262,244426.22
ACC206289,CUST101883,savings,active,2021-04-13 11:25:07.414635,156310.66
ACC206290,CUST999698,nri,closed,2026-05-06 21:06:14.938373,75111.31
ACC206291,CUST109581,savings,active,2020-03-29 04:19:19.032522,25056.16
ACC206292,CUST104316,savings,active,2026-04-05 06:53:06.425522,174623.04
ACC206293,CUST102842,current,active,2017-02-21 06:01:21.624251,47056.46
ACC206294,CUST108732,nri,active,2017-08-15 11:51:47.886817,6863.32
ACC206295,CUST104158,savings,active,2019-03-27 04:21:08.165809,202576.16
ACC206296,CUST106812,nri,blocked,2025-06-10 05:40:20.753549,47691.03
ACC206297,CUST100697,savings,active,2023-12-16 12:55:24.975667,166403.76
ACC206298,CUST108136,current,closed,2019-05-16 23:02:22.264667,46993.36
ACC206299,CUST100216,current,active,2016-09-18 05:58:41.104898,86760.07
ACC206300,CUST107547,current,active,2024-10-28 15:39:03.616943,29053.24
ACC206301,CUST101690,loan,active,2025-02-26 06:10:48.691066,40180.04
ACC206302,CUST109154,savings,active,2019-03-29 14:45:44.076921,69319.85
ACC206303,CUST106214,current,active,2016-11-16 16:32:00.719872,85680.31
ACC206304,CUST105138,savings,active,2026-05-01 02:36:32.563971,119365.12
ACC206305,CUST102945,current,closed,2020-05-09 14:18:25.831167,10061.51
ACC206306,CUST102393,loan,dormant,2018-11-29 12:37:20.590936,108881.93
ACC206307,CUST108792,savings,active,2026-04-17 09:20:44.326632,83439.1
ACC206308,CUST103783,savings,active,2024-01-19 08:04:05.628384,248193.91
ACC206309,CUST100201,current,closed,2018-04-24 23:04:26.216233,96634.77
ACC206310,CUST100877,savings,active,2021-03-17 13:06:38.304758,10155.74
ACC206311,CUST101958,savings,closed,2020-11-05 18:32:41.846124,35722.75
ACC206312,CUST109237,current,active,2020-07-19 06:34:28.299259,105353.17
ACC206313,CUST100815,savings,active,2023-05-15 23:19:14.833336,66207.59
ACC206314,CUST107145,loan,active,2017-12-06 23:57:43.270957,17705.49
ACC206315,CUST101023,savings,active,2021-01-15 00:52:07.654000,78473.53
ACC206316,CUST100315,savings,active,2022-01-08 16:22:17.248962,38553.74
ACC206317,CUST102380,current,active,2022-11-08 22:02:18.330548,76438.06
ACC206318,CUST100840,savings,dormant,2018-02-20 20:24:09.694463,54352.82
ACC206319,CUST108649,current,active,2024-12-08 19:21:52.509902,79732.26
ACC206320,CUST109276,savings,active,2022-03-12 15:57:58.938882,65265.56
ACC206321,CUST108556,current,active,2026-03-17 01:55:12.570510,53548.4
ACC206322,CUST105490,savings,active,2020-04-21 19:30:35.683853,134032.25
ACC206323,CUST103272,current,dormant,2025-10-09 04:04:48.200064,148903.73
ACC206324,CUST109882,savings,active,2017-08-10 13:15:54.453403,102645.74
ACC206325,CUST100756,loan,active,2026-05-01 09:55:13.067580,57091.33
ACC206326,CUST103287,savings,active,2024-05-24 09:17:37.512881,53824.04
ACC206327,CUST106828,savings,active,2020-12-22 14:40:35.344356,96799.63
ACC206328,CUST103125,savings,active,2017-05-25 10:07:48.423787,34815.91
ACC206329,CUST106963,savings,active,2024-09-03 23:21:01.247408,216732.91
ACC206330,CUST108728,savings,dormant,2020-11-06 10:37:14.436639,24872.66
ACC206331,CUST109242,savings,closed,2022-12-16 21:51:02.123112,26021.71
ACC206332,CUST101189,current,dormant,2021-01-06 20:37:29.273346,91649.06
ACC206333,CUST109190,current,active,2018-11-26 06:02:36.730269,98817.26
ACC206334,CUST109703,savings,active,2017-06-05 05:24:23.481892,39728.28
ACC206335,CUST102586,savings,dormant,2026-07-02 01:14:37.461698,25820.03
ACC206336,CUST100278,savings,active,2019-03-08 06:56:24.904003,50280.08
ACC206337,CUST108847,savings,dormant,2021-02-21 02:02:22.918873,81246.3
ACC206338,CUST109104,savings,active,2022-05-04 09:02:44.502722,23986.59
ACC206339,CUST105312,savings,active,2024-06-05 16:50:39.714916,184624.71
ACC206340,CUST102818,savings,active,2019-05-17 10:01:32.649342,59675.34
ACC206341,CUST109147,current,active,2024-04-17 21:29:09.215198,159461.03
ACC206342,CUST107874,savings,active,2017-11-21 06:22:40.786244,63316.54
ACC206343,CUST106754,current,dormant,2024-10-18 14:23:06.858390,60210.5
ACC206344,CUST104818,current,active,2025-08-29 13:29:54.795701,81000.01
ACC206345,CUST104643,current,active,2025-08-27 07:35:42.151290,54157.49
ACC206346,CUST109140,savings,blocked,2017-01-24 18:26:36.613377,153980.98
ACC206347,CUST105781,savings,dormant,2021-08-11 08:01:03.637802,127944.97
ACC206348,CUST103658,nri,active,2025-07-10 01:25:53.385020,140768.09
ACC206349,CUST102350,current,active,2024-07-20 10:31:05.396450,61416.58
ACC206350,CUST105427,savings,active,2025-06-06 14:51:39.773764,75849.52
ACC206351,CUST105690,current,closed,2023-10-13 08:48:50.840860,95971.63
ACC206352,CUST107651,current,active,2025-02-20 10:11:45.814468,204775.25
ACC206353,CUST102708,nri,active,2017-03-28 20:58:52.940086,140053.93
ACC206354,CUST108243,savings,active,2018-08-12 18:26:43.971168,116597.85
ACC206355,CUST104417,current,active,2023-11-12 08:43:19.984573,615.57
ACC206356,CUST106573,savings,active,2024-10-05 13:51:49.282297,148681.96
ACC206357,CUST102972,current,dormant,2018-06-19 15:24:44.296445,130339.31
ACC206358,CUST104925,savings,closed,2024-09-01 23:45:42.832515,102742.18
ACC206359,CUST104433,current,blocked,2018-12-02 15:40:26.919155,43775.68
ACC206360,CUST107136,current,active,2023-04-09 11:41:22.076225,76574.24
ACC206361,CUST108594,current,active,2021-10-22 03:08:40.262602,63024.87
ACC206362,CUST104915,current,active,2024-04-26 03:39:12.891836,56816.57
ACC206363,CUST105670,savings,blocked,2020-12-16 20:38:42.991001,62893.85
ACC206364,CUST107085,savings,active,2018-09-01 07:05:49.745439,14158.62
ACC206365,CUST100490,savings,active,2024-11-05 14:17:22.842657,56864.61
ACC206366,CUST105819,savings,active,2025-11-20 21:08:36.711707,143401.61
ACC206367,CUST106976,loan,active,2022-11-14 05:25:14.687622,240117.36
ACC206368,CUST102709,current,active,2025-04-08 18:23:33.916513,22616.65
ACC206369,CUST106614,savings,active,2016-11-10 05:41:35.682796,149493.34
ACC206370,CUST100818,savings,active,2022-01-30 18:40:36.853232,18622.63
ACC206371,CUST100894,savings,active,2020-06-27 00:43:54.638609,44025.21
ACC206372,CUST102003,current,active,2023-09-28 07:30:27.253830,52785.0
ACC206373,CUST103120,current,active,2019-12-03 04:29:32.289876,68098.22
ACC206374,CUST107698,current,active,2016-10-10 12:05:57.734895,95182.02
ACC206375,CUST102535,loan,active,2021-05-10 14:52:25.270330,11743.6
ACC206376,CUST105400,savings,active,2022-07-28 18:51:45.756882,131626.03
ACC206377,CUST104603,current,active,2023-05-28 17:42:53.531634,31574.69
ACC206378,CUST101023,savings,active,2024-12-14 00:25:47.114319,13793.55
ACC206379,CUST103820,current,active,2026-08-14 09:07:42.567456,271947.6
ACC206380,CUST107185,savings,active,2024-04-01 06:50:16.832054,106381.58
ACC206381,CUST108278,current,active,2019-09-09 12:03:20.352123,70640.73
ACC206382,CUST105538,current,active,2026-01-09 05:21:57.011832,18151.46
ACC206383,CUST103907,savings,active,2023-05-29 22:25:39.500768,239439.47
ACC206384,CUST102826,savings,active,2025-07-27 02:57:12.563666,87239.13
ACC206385,CUST101182,current,active,2020-10-15 05:13:17.315450,69791.43
ACC206386,CUST100350,savings,active,2018-01-21 13:54:14.156733,174801.48
ACC206387,CUST102839,savings,active,2023-06-11 23:45:48.706096,20380.12
ACC206388,CUST106692,current,active,2017-12-29 11:01:59.817506,72771.91
ACC206389,CUST101398,current,active,2025-04-28 10:25:46.038699,152036.45
ACC206390,CUST104623,savings,active,2023-01-17 07:22:09.987822,168352.44
ACC206391,CUST103253,savings,closed,2021-01-21 08:13:34.007064,167926.18
ACC206392,CUST103474,current,active,2017-12-03 14:18:26.284589,80861.49
ACC206393,CUST108513,savings,active,2019-06-13 01:07:35.005207,32290.29
ACC206394,CUST103264,savings,active,2019-06-18 08:44:47.260016,83457.63
ACC206395,CUST105328,current,active,2017-02-06 04:30:07.881747,119870.75
ACC206396,CUST105158,savings,active,2018-02-05 17:14:35.384862,176954.63
ACC206397,CUST103584,loan,active,2022-09-18 02:34:59.904373,158043.05
ACC206398,CUST106411,savings,active,2017-01-08 03:53:44.074822,85532.29
ACC206399,CUST108965,current,dormant,2021-05-15 12:28:34.413680,150143.58
ACC206400,CUST104319,current,closed,2022-08-01 19:25:22.540974,95541.2
ACC206401,CUST104586,current,active,2019-02-06 19:45:06.397539,94383.56
ACC206402,CUST108584,current,dormant,2026-07-28 05:19:42.557115,53226.5
ACC206403,CUST107320,savings,active,2021-03-17 02:22:28.294195,74035.06
ACC206404,CUST104539,loan,active,2024-03-01 06:11:57.419017,60346.01
ACC206405,CUST102024,current,active,2018-11-10 23:12:53.537625,101370.61
ACC206406,CUST107484,nri,active,2016-12-24 10:07:13.215726,10992.26
ACC206407,CUST103685,savings,active,2017-05-15 18:51:37.000374,135006.66
ACC206408,CUST106336,current,dormant,2019-07-24 00:27:23.373263,36137.25
ACC206409,CUST105070,current,closed,2019-09-04 04:29:15.133531,5803.29
ACC206410,CUST105536,loan,active,2018-07-22 00:33:58.679590,23132.39
ACC206411,CUST105125,savings,active,2019-12-25 01:55:05.479054,160482.42
ACC206412,CUST106740,current,active,2017-11-08 07:24:11.355528,74115.68
ACC206413,CUST108015,savings,active,2025-06-26 16:55:54.292084,93300.53
ACC206414,CUST107735,current,active,2019-09-05 11:13:17.294464,23592.71
ACC206415,CUST105794,current,active,2023-12-09 08:43:39.301964,182578.03
ACC206416,CUST101600,loan,active,2025-10-06 13:50:16.772403,83214.15
ACC206417,CUST108975,savings,active,2025-12-24 11:29:08.462065,140453.66
ACC206418,CUST105664,current,dormant,2022-04-16 05:29:49.451702,46733.38
ACC206419,CUST109170,loan,active,2019-11-24 08:52:51.521729,202504.52
ACC206420,CUST109312,current,active,2025-09-07 03:48:08.682365,118176.46
ACC206421,CUST104334,savings,active,2026-05-06 09:25:43.138868,90215.95
ACC206422,CUST103878,savings,dormant,2024-02-25 09:35:29.069450,54541.9
ACC206423,CUST106831,current,active,2022-05-31 22:46:49.932399,196517.96
ACC206424,CUST101516,loan,active,2018-04-20 01:31:25.918377,103821.04
ACC206425,CUST107845,savings,blocked,2022-11-23 17:56:28.958270,71217.26
ACC206426,CUST108122,savings,active,2018-12-27 05:13:17.371755,16146.32
ACC206427,CUST103644,savings,active,2018-06-03 01:31:03.923323,167382.27
ACC206428,CUST103562,savings,active,2020-08-21 04:01:55.163316,128906.5
ACC206429,CUST102832,savings,active,2020-08-18 06:21:57.317867,278185.02
ACC206430,CUST102531,current,active,2021-09-16 09:56:57.300275,31224.81
ACC206431,CUST108786,savings,dormant,2020-06-25 03:05:25.652990,16540.68
ACC206432,CUST109118,savings,active,2017-01-07 13:41:25.141277,100494.38
ACC206433,CUST105935,loan,active,2021-06-12 11:18:37.735178,82587.34
ACC206434,CUST103962,loan,active,2019-08-23 17:50:41.860086,110931.43
ACC206435,CUST101889,savings,closed,2022-07-16 01:17:26.245107,18923.75
ACC206436,CUST100770,savings,active,2020-10-27 16:25:25.191868,82779.75
ACC206437,CUST105782,savings,active,2020-09-05 01:32:07.202421,69206.27
ACC206438,CUST104772,loan,active,2025-03-07 17:01:34.500854,158282.23
ACC206439,CUST102221,loan,dormant,2024-01-14 11:31:08.844497,19318.18
ACC206440,CUST100702,savings,active,2024-07-17 00:52:55.295295,63151.96
ACC206441,CUST104637,nri,active,2022-12-21 05:25:07.047110,74506.28
ACC206442,CUST102559,savings,active,2025-06-03 19:06:47.928369,104751.76
ACC206443,CUST106797,current,blocked,2022-12-10 22:17:36.976412,35101.46
ACC206444,CUST100083,loan,active,2016-12-05 02:32:09.577403,224746.97
ACC206445,CUST108303,savings,dormant,2021-08-27 18:49:40.441851,218711.19
ACC206446,CUST105271,savings,active,2022-05-17 05:25:01.088153,167028.92
ACC206447,CUST104030,current,active,2025-07-14 16:34:30.225112,106802.84
ACC206448,CUST107464,savings,active,2021-10-15 01:13:47.726549,20765.25
ACC206449,CUST100992,nri,active,2018-12-31 11:48:05.718966,233133.38
ACC206450,CUST101128,savings,active,2021-02-18 19:11:59.893921,17367.6
ACC206451,CUST107751,current,active,2020-11-10 01:17:04.308314,18534.2
ACC206452,CUST103746,savings,active,2022-03-13 18:43:03.390315,44868.53
ACC206453,CUST106646,nri,active,2019-04-14 04:33:00.766391,109621.27
ACC206454,CUST107958,current,active,2019-12-07 15:33:51.954044,97706.41
ACC206455,CUST106215,savings,active,2026-03-25 10:07:46.703958,193990.84
ACC206456,CUST101503,savings,active,2021-07-06 23:48:02.221713,69088.25
ACC206457,CUST103085,savings,closed,2025-02-07 14:34:34.985859,120176.15
ACC206458,CUST101518,current,active,2026-03-27 17:46:47.103191,58199.63
ACC206459,CUST100443,current,active,2024-09-21 09:37:57.908156,228646.32
ACC206460,CUST999066,current,active,2020-08-02 08:59:09.950186,134694.59
ACC206461,CUST105958,current,active,2018-08-14 18:01:15.028873,104918.03
ACC206462,CUST102204,current,active,2024-08-31 11:37:57.098966,20768.83
ACC206463,CUST107772,loan,active,2022-10-14 07:04:06.716276,43365.87
ACC206464,CUST100833,savings,active,2019-10-25 11:23:25.036434,131770.95
ACC206465,CUST103036,current,dormant,2024-09-16 14:58:08.941301,41924.64
ACC206466,CUST103187,savings,active,2022-05-21 03:25:50.767983,40488.9
ACC206467,CUST106841,savings,active,2024-06-07 08:36:41.230200,232489.28
ACC206468,CUST107104,savings,active,2021-09-13 13:33:00.959509,64324.73
ACC206469,CUST101289,nri,active,2022-10-02 14:37:41.830283,28490.64
ACC206470,CUST101807,current,active,2020-04-13 17:10:10.741437,190574.23
ACC206471,CUST107300,loan,active,2020-02-03 19:27:45.468703,184017.93
ACC206472,CUST108880,savings,closed,2023-10-31 20:03:16.645161,58700.89
ACC206473,CUST108541,savings,active,2020-06-16 06:31:52.279056,134480.02
ACC206474,CUST105217,savings,active,2020-09-08 09:44:50.619439,108869.25
ACC206475,CUST103893,savings,active,2019-08-13 15:32:12.970922,116241.07
ACC206476,CUST104211,nri,active,2024-08-03 17:37:45.153564,89912.47
ACC206477,CUST101354,savings,active,2024-11-25 18:46:35.029558,294994.14
ACC206478,CUST106442,loan,active,2018-03-18 03:49:49.889489,42660.05
ACC206479,CUST104855,savings,active,2023-06-28 12:38:06.830495,29263.73
ACC206480,CUST101605,savings,active,2019-02-03 04:48:30.142117,58102.94
ACC206481,CUST105844,savings,active,2019-01-27 12:36:32.021318,162609.0
ACC206482,CUST107814,savings,closed,2018-07-17 10:29:54.429416,79136.41
ACC206483,CUST101157,current,closed,2018-11-09 11:06:52.758791,122688.62
ACC206484,CUST103940,nri,active,2020-08-03 00:02:41.880101,157694.36
ACC206485,CUST101948,nri,active,2019-07-25 12:12:04.559115,27712.63
ACC206486,CUST108516,savings,active,2018-09-13 12:24:24.657818,151659.24
ACC206487,CUST100644,savings,active,2022-11-27 19:59:14.795860,135539.26
ACC206488,CUST100754,savings,active,2024-07-28 08:15:47.056316,14312.25
ACC206489,CUST108464,savings,active,2020-12-16 21:57:55.638976,19646.29
ACC206490,CUST105207,savings,active,2016-09-19 04:27:25.176731,91992.84
ACC206491,CUST103799,savings,active,2022-08-13 12:39:25.844550,20958.95
ACC206492,CUST107448,savings,active,2024-11-30 03:24:03.747742,112576.28
ACC206493,CUST105570,nri,active,2022-10-06 02:15:19.756134,46698.5
ACC206494,CUST107075,current,active,2025-01-28 08:19:35.033003,37163.12
ACC206495,CUST106914,current,active,2016-10-03 05:47:37.539445,72943.64
ACC206496,CUST102377,savings,active,2018-11-14 17:16:47.946645,46291.31
ACC206497,CUST102532,savings,active,2023-02-21 04:03:17.425047,110617.69
ACC206498,CUST108217,savings,active,2020-05-23 12:33:25.325140,308347.79
ACC206499,CUST107656,savings,active,2018-08-11 21:01:34.034285,48058.58
ACC206500,CUST107972,nri,active,2025-10-09 15:44:31.263157,38610.12
ACC206501,CUST101648,current,dormant,2020-09-01 00:41:47.121027,94813.9
ACC206502,CUST103363,savings,active,2025-01-24 00:50:48.867492,107205.52
ACC206503,CUST109889,current,dormant,2026-04-11 23:40:20.770956,14575.44
ACC206504,CUST103588,nri,dormant,2016-11-28 22:09:08.549804,118050.81
ACC206505,CUST104683,savings,active,2026-02-06 00:14:43.731638,125134.55
ACC206506,CUST109073,loan,closed,2023-10-30 13:24:41.387392,56983.28
ACC206507,CUST104943,savings,active,2024-05-23 08:28:39.057401,49340.89
ACC206508,CUST108853,savings,active,2018-06-28 08:27:27.149044,83538.21
ACC206509,CUST105558,loan,active,2018-05-27 10:09:08.686957,35921.73
ACC206510,CUST109401,savings,active,2021-05-13 01:49:52.871670,67864.41
ACC206511,CUST102907,current,blocked,2018-03-01 16:19:20.090996,30341.07
ACC206512,CUST109540,savings,active,2023-10-18 13:59:56.616465,40642.1
ACC206513,CUST104550,savings,active,2025-08-25 05:03:38.889076,73737.1
ACC206514,CUST102656,nri,active,2026-02-18 09:32:22.828186,97729.96
ACC206515,CUST100403,savings,active,2019-09-01 11:21:32.274703,50378.42
ACC206516,CUST108514,savings,active,2021-10-19 13:17:29.411603,147183.6
ACC206517,CUST108349,savings,active,2018-07-13 18:11:19.483661,16066.43
ACC206518,CUST103370,nri,closed,2019-12-31 01:16:44.390755,86455.98
ACC206519,CUST109414,loan,active,2019-05-27 01:19:07.536437,32814.74
ACC206520,CUST101208,savings,active,2021-10-16 01:57:05.381041,127932.1
ACC206521,CUST103738,savings,active,2019-04-13 01:51:47.478738,400658.23
ACC206522,CUST109293,current,active,2016-10-26 17:11:21.063610,42518.51
ACC206523,CUST108443,nri,active,2019-04-16 05:42:19.194333,44799.59
ACC206524,CUST106524,current,active,2017-12-27 12:00:56.451868,37320.18
ACC206525,CUST106460,current,active,2017-01-12 17:55:47.310288,95095.51
ACC206526,CUST103196,savings,active,2021-05-08 22:50:41.738021,57168.71
ACC206527,CUST103011,savings,dormant,2023-01-15 12:19:25.297824,86871.05
ACC206528,CUST109323,current,active,2025-09-03 02:43:51.214086,28970.76
ACC206529,CUST102205,savings,closed,2018-09-12 04:11:54.871814,86298.39
ACC206530,CUST102866,savings,active,2017-05-25 16:54:19.639676,71914.6
ACC206531,CUST105682,loan,active,2023-11-28 00:41:17.175928,59684.18
ACC206532,CUST107470,current,active,2021-10-21 00:08:51.946112,180787.86
ACC206533,CUST999309,savings,active,2025-10-08 22:57:25.588324,63765.66
ACC206534,CUST102307,savings,active,2021-04-19 01:38:38.482196,33270.66
ACC206535,CUST106838,savings,active,2025-04-20 09:26:21.132131,90088.47
ACC206536,CUST101243,savings,active,2017-04-16 02:09:21.310509,45596.91
ACC206537,CUST102613,savings,active,2026-07-24 04:40:22.112314,97784.76
ACC206538,CUST105592,savings,active,2020-10-02 12:02:12.857757,44909.15
ACC206539,CUST108564,nri,active,2025-04-17 10:09:35.656806,13677.43
ACC206540,CUST105266,savings,active,2017-01-02 03:09:06.163307,59935.93
ACC206541,CUST108703,savings,active,2018-07-06 03:46:13.158003,28656.77
ACC206542,CUST104419,savings,blocked,2022-07-05 13:48:22.509757,25844.23
ACC206543,CUST104917,savings,blocked,2016-10-16 10:41:10.245753,129253.35
ACC206544,CUST106157,current,active,2022-03-22 14:11:38.260471,37271.76
ACC206545,CUST105831,current,closed,2019-05-06 06:25:31.057644,24104.06
ACC206546,CUST103970,savings,active,2021-12-06 12:34:18.063192,129303.34
ACC206547,CUST103595,current,active,2024-02-11 03:47:17.858293,66294.45
ACC206548,CUST106076,savings,active,2022-11-23 13:59:59.207378,36171.94
ACC206549,CUST108769,savings,active,2024-01-28 21:24:58.323017,40474.76
ACC206550,CUST108071,savings,active,2020-02-08 11:37:53.770659,40503.89
ACC206551,CUST108882,savings,dormant,2023-10-16 22:24:43.582857,59170.48
ACC206552,CUST108755,savings,blocked,2021-12-31 08:56:07.626816,94088.24
ACC206553,CUST106221,savings,active,2021-09-17 15:52:11.487206,121571.94
ACC206554,CUST100569,current,active,2022-11-21 09:38:41.419270,18788.71
ACC206555,CUST101202,savings,dormant,2021-09-01 07:16:41.295209,51533.03
ACC206556,CUST107382,savings,active,2021-02-03 22:27:39.253782,32762.33
ACC206557,CUST105157,savings,active,2019-10-18 00:18:19.285245,62135.6
ACC206558,CUST101517,savings,dormant,2022-08-24 01:45:36.236692,86515.58
ACC206559,CUST106888,savings,active,2019-08-07 01:46:45.706382,78570.23
ACC206560,CUST100130,savings,active,2016-08-23 11:29:54.179631,57675.45
ACC206561,CUST109334,nri,active,2017-04-06 20:43:26.747313,35074.52
ACC206562,CUST109096,savings,closed,2025-06-01 10:00:06.782937,3535.56
ACC206563,CUST109338,current,active,2025-01-31 22:18:42.063378,82028.37
ACC206564,CUST103233,current,closed,2026-03-13 03:01:58.164183,35660.32
ACC206565,CUST107799,nri,closed,2021-02-06 07:16:30.403829,126376.24
ACC206566,CUST103078,savings,active,2019-05-07 16:06:45.602655,106857.52
ACC206567,CUST100126,savings,active,2026-08-10 03:33:02.785634,146638.39
ACC206568,CUST104269,savings,active,2022-09-17 08:02:53.411889,58342.29
ACC206569,CUST104091,current,active,2025-09-14 00:37:22.763421,65193.65
ACC206570,CUST102968,savings,active,2020-03-16 08:48:35.983910,305828.02
ACC206571,CUST109333,savings,blocked,2024-05-08 01:23:07.322460,96498.59
ACC206572,CUST103542,loan,active,2024-06-02 23:06:41.383283,8330.61
ACC206573,CUST103764,savings,active,2023-03-17 10:08:52.402970,67057.72
ACC206574,CUST109226,savings,closed,2019-01-23 14:44:53.034852,139963.76
ACC206575,CUST106053,nri,blocked,2024-12-09 20:39:30.259336,143304.27
ACC206576,CUST109508,current,dormant,2021-04-28 17:18:10.218199,71210.55
ACC206577,CUST108320,loan,active,2024-03-01 14:53:38.722327,135043.82
ACC206578,CUST101270,savings,active,2022-01-19 13:52:26.385327,102783.2
ACC206579,CUST102019,savings,active,2017-09-14 01:08:28.538301,204842.55
ACC206580,CUST105181,savings,active,2021-01-02 02:44:10.217871,82431.96
ACC206581,CUST101969,current,active,2020-06-03 06:37:48.824068,105953.24
ACC206582,CUST105437,nri,closed,2025-11-20 23:21:38.734180,60115.06
