customer_id,name,dob,onboarding_date,kyc_status,kyc_expiry_date,risk_flag,segment
CUST105785,Valerie Harrison,1993-11-27,2022-11-26 03:54:15.813621,verified,2025-05-12 03:54:15.813621,none,retail
CUST105786,Anthony Cherry,1996-07-10,2025-08-24 01:40:45.200116,pending,2027-01-01 01:40:45.200116,none,corporate
CUST105787,Cody Lawson,1998-01-20,2017-01-13 15:38:27.455921,verified,2017-10-22 15:38:27.455921,none,retail
CUST105788,Barbara Wagner,2001-06-05,2024-03-16 16:07:25.242952,verified,2024-02-15 16:07:25.242952,none,retail
CUST105789,Scott James,1941-11-03,2023-03-07 22:02:34.307710,verified,2023-07-01 22:02:34.307710,none,sme
CUST105790,John Moore,1999-03-06,2025-02-11 03:47:15.124634,verified,2026-12-28 03:47:15.124634,none,premium
CUST105791,Matthew Farley,1974-06-10,2024-05-30 13:44:28.192514,verified,2024-04-17 13:44:28.192514,none,sme
CUST105792,Mrs. Tonya Byrd,1986-09-26,2021-06-26 12:18:16.632706,verified,2023-06-26 12:18:16.632706,none,corporate
CUST105793,Catherine Davis,1942-06-15,2017-05-07 23:07:59.630735,verified,2018-08-12 23:07:59.630735,none,retail
CUST105794,Mary Wilkinson,1949-06-21,2025-09-22 09:44:57.510461,verified,2026-10-01 09:44:57.510461,none,retail
CUST105795,Michael Baker,1960-10-10,2024-04-08 00:28:21.675545,verified,2025-02-26 00:28:21.675545,none,premium
CUST105796,Peggy Mendoza,1999-08-18,2020-03-14 11:44:30.357985,verified,2019-09-29 11:44:30.357985,none,retail
CUST105797,Paul Anderson,1941-11-03,2026-06-21 08:30:00.647315,rejected,2026-08-08 08:30:00.647315,none,premium
CUST105798,Wayne Robinson,1991-07-24,2019-10-01 05:36:48.572866,verified,2020-10-02 05:36:48.572866,none,retail
CUST105799,Brittany Farley,1985-07-20,2026-10-25 00:00:00.000000,verified,2027-09-23 00:00:00.000000,none,sme
CUST105800,Katie Walters,1979-06-28,2026-05-18 14:11:56.419028,verified,2026-06-22 14:11:56.419028,none,premium
CUST105801,Dorothy Osborn,1958-10-27,2023-04-25 22:29:44.464437,verified,2025-03-08 22:29:44.464437,none,premium
CUST105802,William Hodge,1955-10-24,2025-06-04 04:22:23.190742,verified,2026-03-21 04:22:23.190742,none,retail
CUST105803,Michelle Ortega,1965-06-09,2025-07-05 09:57:25.756073,verified,2026-02-16 09:57:25.756073,none,corporate
CUST105804,Shannon White,1955-02-26,2021-12-31 11:59:58.079458,verified,2023-09-27 11:59:58.079458,none,premium
CUST105805,Jennifer Bennett,1947-02-16,2019-04-23 03:53:10.289145,verified,2019-03-17 03:53:10.289145,none,sme
CUST105806,Lisa Kaiser,2000-06-27,2025-02-08 07:55:07.278195,verified,2024-09-20 07:55:07.278195,none,sme
CUST105807,Matthew Mccullough,1984-04-29,2021-08-27 09:18:20.070027,pending,2022-01-29 09:18:20.070027,none,retail
CUST105808,Steven Tyler,1987-12-31,2022-04-12 07:36:23.014613,verified,2021-09-24 07:36:23.014613,none,retail
CUST105809,Robert Jones,1982-11-18,2022-01-18 10:50:26.740392,verified,2022-08-14 10:50:26.740392,none,retail
CUST105810,Kim Nelson,1942-09-20,2016-09-25 23:41:02.322294,verified,2016-08-02 23:41:02.322294,none,premium
CUST105811,Katherine Garcia,1955-05-22,2017-02-05 09:01:57.834978,verified,2018-07-15 09:01:57.834978,pep,premium
CUST105812,John Stewart,2005-03-21,2022-10-19 04:28:25.417718,verified,2022-05-21 04:28:25.417718,none,retail
CUST105813,Tiffany Barton,1990-09-05,2024-07-29 21:38:46.050020,verified,2024-08-25 21:38:46.050020,watchlist,corporate
CUST105814,Erica Smith,1949-01-17,2021-03-16 17:36:39.765110,verified,2021-06-10 17:36:39.765110,none,retail
CUST105815,Colleen Cruz,1976-07-30,2018-07-17 19:11:49.480351,verified,2019-10-16 19:11:49.480351,none,sme
CUST105816,Anthony Mueller,1997-08-13,2020-09-13 19:30:08.400393,verified,2021-05-15 19:30:08.400393,none,retail
CUST105817,Crystal Clayton,1991-07-12,2024-04-25 14:42:12.119773,verified,2026-01-30 14:42:12.119773,none,retail
CUST105818,Jacob Brown,2006-05-06,2017-09-22 08:37:35.793626,verified,2019-07-11 08:37:35.793626,watchlist,retail
CUST105819,Rachel Williams,1998-11-22,2022-03-28 03:58:39.690698,verified,2022-11-06 03:58:39.690698,none,premium
CUST105820,Keith Lloyd,1983-12-17,2023-08-28 08:59:16.287451,verified,2023-03-14 08:59:16.287451,none,sme
CUST105821,Mary Richardson,2001-01-18,2020-10-17 08:59:08.537264,pending,2023-02-20 08:59:08.537264,none,retail
CUST105822,Nathan Jones,1969-05-01,2022-08-25 00:07:53.022112,verified,2023-02-27 00:07:53.022112,none,retail
CUST105823,Tamara Peterson,1973-09-15,2025-06-19 19:22:37.225885,verified,2026-07-15 19:22:37.225885,none,premium
CUST105824,Alan Mahoney,1991-04-10,2018-10-07 13:19:53.687996,verified,2021-01-06 13:19:53.687996,none,retail
CUST105825,Nathan Vargas,1972-08-22,2017-12-27 22:02:33.066182,verified,2019-05-28 22:02:33.066182,none,premium
CUST105826,Frank Payne,1984-07-22,2017-04-01 00:51:02.967262,verified,2018-06-09 00:51:02.967262,none,retail
CUST105827,Cody Woods,1949-11-12,2023-11-23 22:50:10.023983,verified,2024-05-14 22:50:10.023983,none,sme
CUST105828,Chad King,1944-02-26,2025-08-21 00:53:17.454528,verified,2027-07-31 00:53:17.454528,none,premium
CUST105829,Christopher Smith,2003-08-26,2023-07-16 05:54:43.982886,verified,2023-07-30 05:54:43.982886,none,retail
CUST105830,Marissa Davis,1946-01-14,2026-05-25 01:50:11.283235,verified,2027-04-21 01:50:11.283235,none,sme
CUST105831,Ann Parker,1999-12-18,2023-09-18 21:30:20.977694,verified,2024-03-20 21:30:20.977694,none,retail
CUST105832,Laura Walton,1960-09-17,2019-07-10 17:13:04.653609,verified,2019-04-07 17:13:04.653609,none,corporate
CUST105833,Travis Powell,1978-02-14,2019-03-12 15:29:43.597013,verified,2019-06-24 15:29:43.597013,none,premium
CUST105834,Maria Sullivan,1975-04-08,2023-04-20 16:14:11.381302,verified,2023-04-25 16:14:11.381302,none,retail
CUST105835,Kelly Lewis,1957-06-04,2023-05-24 00:53:00.384640,verified,2023-02-12 00:53:00.384640,none,premium
CUST105836,John Webb,1972-06-23,2021-11-15 09:23:19.514559,pending,2023-08-10 09:23:19.514559,none,retail
CUST105837,Lance Townsend,1978-07-26,2021-11-26 14:50:17.695758,verified,2023-07-01 14:50:17.695758,none,sme
CUST105838,Matthew Leonard,1967-06-12,2020-10-20 07:47:24.403885,verified,2022-11-09 07:47:24.403885,none,corporate
CUST105839,Tyler Dominguez,1994-07-07,2020-02-19 20:41:02.623623,verified,2019-09-05 20:41:02.623623,none,premium
CUST105840,Kimberly Alvarez,1984-04-26,2022-12-22 15:46:57.954404,verified,2023-11-01 15:46:57.954404,none,retail
CUST105841,Heather Pittman,1971-01-11,2024-02-09 16:34:28.985346,verified,2025-07-19 16:34:28.985346,none,premium
CUST105842,Teresa Cohen,1989-01-08,2024-10-07 02:49:13.894727,verified,2025-09-13 02:49:13.894727,watchlist,retail
CUST105843,Melissa Parker,1994-01-27,2019-09-19 07:07:02.403286,verified,2019-03-31 07:07:02.403286,none,retail
CUST105844,Brandon Carrillo,1991-11-01,2025-03-17 20:56:00.516832,verified,2026-01-06 20:56:00.516832,none,sme
CUST105845,Colin Mckay,1984-06-13,2019-08-31 16:57:06.719503,pending,2019-06-28 16:57:06.719503,none,retail
CUST105846,Rachel Walsh,1953-06-12,2019-09-08 12:00:52.588446,rejected,2019-03-12 12:00:52.588446,none,retail
CUST105847,Caleb Williams,2004-02-03,2024-09-10 02:27:25.349543,verified,2026-05-06 02:27:25.349543,none,retail
CUST105848,Benjamin Wilkinson,2004-01-15,2026-04-29 06:01:23.006045,verified,2026-01-24 06:01:23.006045,none,corporate
CUST105849,Katelyn Gray,1950-04-28,2025-12-14 16:35:50.863575,verified,2026-04-21 16:35:50.863575,none,corporate
CUST105850,Kristine Bryant DVM,1962-09-13,2017-10-01 07:53:01.096660,expired,2020-03-10 07:53:01.096660,none,retail
CUST105851,Michael Smith,1980-11-08,2019-07-10 15:37:40.724245,pending,2021-10-29 15:37:40.724245,none,retail
CUST105852,Justin Foster,2004-08-19,2024-03-25 20:41:53.335736,verified,2023-10-23 20:41:53.335736,none,sme
CUST105853,Maurice Graham,1949-06-14,2024-09-10 23:35:20.938234,verified,2025-05-09 23:35:20.938234,none,retail
CUST105854,Kenneth Watkins,1958-07-25,2021-09-05 01:38:43.972221,verified,2022-03-07 01:38:43.972221,none,corporate
CUST105855,Stacey Davis,1965-02-13,2016-10-19 18:13:00.802834,pending,2018-02-15 18:13:00.802834,none,sme
CUST105856,Janice Bailey,1992-08-06,2021-08-27 05:48:11.091074,verified,2023-03-09 05:48:11.091074,none,sme
CUST105857,Amanda Hodge,1973-01-23,2016-12-13 15:43:22.564937,verified,2016-08-17 15:43:22.564937,none,retail
CUST105858,Jason Gomez,1992-12-28,2019-06-14 19:29:14.903978,verified,2020-03-07 19:29:14.903978,none,premium
CUST105859,Julie Johnson,1971-08-23,2023-03-15 21:10:32.774592,verified,2023-06-30 21:10:32.774592,none,corporate
CUST105860,Vanessa Cunningham,1957-10-15,2017-12-26 03:56:23.108893,verified,2020-05-24 03:56:23.108893,watchlist,retail
CUST105861,Tonya Alexander,1970-12-15,2023-10-04 20:59:03.409516,verified,2024-02-02 20:59:03.409516,none,sme
CUST105862,Mark Santos,1963-09-10,2022-11-06 10:31:15.728397,verified,2022-05-26 10:31:15.728397,none,retail
CUST105863,Michael Walker,1951-11-05,2020-12-06 22:54:03.196044,verified,2022-04-06 22:54:03.196044,watchlist,corporate
CUST105864,Michael Watkins,1947-11-20,2020-05-10 23:51:02.932027,verified,2022-06-11 23:51:02.932027,none,premium
CUST105865,Cassidy Bailey,1995-05-05,2025-10-11 14:49:28.780900,verified,2027-09-14 14:49:28.780900,none,retail
CUST105866,Christopher Gutierrez,1976-05-15,2022-03-02 12:28:25.994519,pending,2022-01-09 12:28:25.994519,none,retail
CUST105867,Elijah Archer,1964-01-17,2025-07-09 14:15:58.983918,verified,2027-03-17 14:15:58.983918,none,retail
CUST105868,Lisa Hendricks,1946-12-22,2020-10-05 00:02:34.025642,verified,2020-10-30 00:02:34.025642,watchlist,retail
CUST105869,Kristin Hudson,2004-04-05,2022-07-31 20:12:30.369202,verified,2022-06-20 20:12:30.369202,none,sme
CUST105870,James Livingston,1959-10-23,2026-03-06 08:48:42.017330,verified,2027-03-22 08:48:42.017330,none,retail
CUST105871,Jeffrey Evans,1961-08-24,2017-11-17 18:57:19.002004,verified,2019-10-03 18:57:19.002004,none,corporate
CUST105872,Dennis Santana,2008-04-24,2019-04-07 21:16:46.490214,verified,2021-05-04 21:16:46.490214,watchlist,retail
CUST105873,Nichole Parker,1956-02-02,2025-10-19 00:23:19.557285,verified,2027-02-11 00:23:19.557285,none,premium
CUST105874,Benjamin Mosley,1966-05-15,2020-11-08 21:27:30.253752,verified,2021-07-21 21:27:30.253752,none,corporate
CUST105875,Jennifer Reilly,1976-10-04,2019-05-11 15:46:16.215421,verified,2020-07-28 15:46:16.215421,none,premium
CUST105876,Nicole Sanchez,1980-03-28,2026-08-09 07:01:21.289724,verified,2026-12-09 07:01:21.289724,watchlist,sme
CUST105877,Shannon Hill,1967-07-31,2017-08-29 23:04:56.517472,verified,2017-07-08 23:04:56.517472,none,corporate
CUST105878,Darrell Ibarra,1992-09-17,2022-10-01 12:29:26.508945,verified,2023-05-30 12:29:26.508945,none,premium
CUST105879,Deborah Fox,1973-11-24,2024-07-06 16:24:56.064527,verified,2024-06-22 16:24:56.064527,none,sme
CUST105880,Mary Hoffman,1997-03-22,2024-07-01 19:27:16.152847,verified,2024-03-26 19:27:16.152847,none,retail
CUST105881,Anthony Murphy,2000-01-05,2021-01-20 06:45:24.037413,verified,2022-10-04 06:45:24.037413,none,retail
CUST105882,Larry Woods,1952-08-16,2017-01-29 09:55:53.513397,verified,2019-01-21 09:55:53.513397,none,retail
CUST105883,Virginia Caldwell,1993-12-06,2025-01-15 21:47:18.531996,expired,2026-10-01 21:47:18.531996,none,sme
CUST105884,Patricia Boyd,1992-03-09,2024-08-29 04:32:13.363456,verified,2026-11-13 04:32:13.363456,none,premium
CUST105885,Debra Wright,1994-10-01,2019-01-05 04:51:24.364437,verified,2019-12-04 04:51:24.364437,none,premium
CUST105886,Adam Shannon,1960-01-15,2020-01-16 14:01:46.766245,verified,2021-07-12 14:01:46.766245,none,corporate
CUST105887,Betty Vazquez,1963-02-27,2021-10-05 10:47:09.563043,verified,2021-10-28 10:47:09.563043,none,retail
CUST105888,John Williams,1987-06-04,2017-10-12 12:14:57.632407,pending,2018-07-28 12:14:57.632407,none,corporate
CUST105889,Steven Stone,1987-09-08,2024-11-02 05:45:32.490952,verified,2024-08-04 05:45:32.490952,none,retail
CUST105890,Mark Mueller,1980-08-10,2025-11-07 17:49:37.450876,expired,2027-02-25 17:49:37.450876,none,retail
CUST105891,John Richards,1978-09-29,2019-09-20 14:25:36.356772,verified,2020-06-25 14:25:36.356772,none,premium
CUST105892,Beth Sanchez,1965-09-10,2025-11-14 18:48:16.042507,verified,2026-12-26 18:48:16.042507,none,retail
CUST105893,Donald Reynolds,1974-11-02,2024-08-22 08:56:54.233935,pending,2026-08-31 08:56:54.233935,watchlist,premium
CUST105894,Timothy Hernandez,1981-01-11,2023-11-29 20:02:27.902631,verified,2023-07-08 20:02:27.902631,none,sme
CUST105895,Lacey Morrow,1971-01-13,2026-04-28 10:36:20.368231,verified,2027-02-11 10:36:20.368231,none,sme
CUST105896,Omar Kelly,1972-12-02,2019-11-19 15:33:45.214405,verified,2020-07-09 15:33:45.214405,none,retail
CUST105897,Brian Gross,2000-07-03,2025-10-15 04:20:00.982260,pending,2027-06-21 04:20:00.982260,none,retail
CUST105898,Scott Lin,1979-10-26,2017-08-16 01:47:36.471116,verified,2019-01-20 01:47:36.471116,none,retail
CUST105899,Linda Lee,2005-05-20,2026-10-22 00:00:00.000000,verified,2028-06-05 00:00:00.000000,none,retail
CUST105900,Lori Franco,1997-01-12,2022-02-26 06:56:17.037679,pending,2024-02-28 06:56:17.037679,none,retail
CUST105901,Kristi Jordan,1987-01-16,2017-11-13 03:15:45.360462,verified,2018-03-20 03:15:45.360462,none,retail
CUST105902,Tammy Lynch,1952-09-18,2024-01-03 14:30:51.966546,verified,2024-07-15 14:30:51.966546,none,sme
CUST105903,Debbie Ward,1963-10-11,2021-05-21 22:16:22.571607,verified,2021-11-18 22:16:22.571607,watchlist,corporate
CUST105904,David Murphy,1949-07-12,2021-03-11 06:24:34.309490,verified,2023-02-10 06:24:34.309490,watchlist,sme
CUST105905,Bradley Walker,1984-02-01,2022-06-13 16:09:36.633101,pending,2023-04-20 16:09:36.633101,none,retail
CUST105906,Jacqueline Dyer,1950-11-06,2017-12-26 13:30:36.448838,verified,2019-09-19 13:30:36.448838,none,premium
CUST105907,Clifford Poole,2006-10-28,2018-08-21 21:24:12.378970,verified,2018-10-29 21:24:12.378970,none,retail
CUST105908,Michael Taylor,1962-03-17,2018-06-12 07:37:09.708163,verified,2020-09-11 07:37:09.708163,none,retail
CUST105909,Chloe Ellis,1968-05-01,2026-02-24 14:26:56.957800,verified,2027-01-22 14:26:56.957800,none,retail
CUST105910,Jason Douglas,1998-08-01,2024-05-13 08:52:37.838910,expired,2026-10-18 08:52:37.838910,none,corporate
CUST105911,David Hayes,1989-02-05,2021-12-05 00:57:15.521251,verified,2022-09-22 00:57:15.521251,none,premium
CUST105912,Kathy Steele,1988-07-06,2023-03-25 08:26:33.306406,verified,2022-10-21 08:26:33.306406,none,retail
CUST105913,Jennifer Underwood,1972-11-17,2023-02-18 18:28:57.444022,verified,2023-05-18 18:28:57.444022,none,premium
CUST105914,Amanda Moody,2005-04-02,2019-04-06 07:07:35.780205,verified,2020-01-12 07:07:35.780205,none,corporate
CUST105915,Marilyn Page DVM,1968-08-13,2017-07-04 00:46:04.532018,verified,2017-05-11 00:46:04.532018,none,retail
CUST105916,Diana Mullins,2007-10-06,2022-03-08 23:19:01.218574,verified,2023-12-18 23:19:01.218574,none,sme
CUST105917,Brittany Ballard,1984-06-26,2019-04-08 20:12:32.558867,verified,2019-10-08 20:12:32.558867,none,retail
CUST105918,Matthew Freeman,1976-05-10,2025-05-14 07:09:11.218935,pending,2027-04-19 07:09:11.218935,none,retail
CUST105919,Amy Baker,1994-07-26,2018-12-31 08:34:53.038045,verified,2021-05-09 08:34:53.038045,none,sme
CUST105920,Elizabeth Skinner MD,1975-12-25,2022-05-13 08:54:59.586131,verified,2022-01-24 08:54:59.586131,none,retail
CUST105921,Riley Davenport,1992-06-06,2020-11-01 22:03:21.516160,verified,2021-02-15 22:03:21.516160,none,premium
CUST105922,Carla Briggs,1975-10-11,2024-01-23 20:27:28.706226,verified,2025-05-04 20:27:28.706226,none,retail
CUST105923,Diana Myers,1970-03-08,2026-02-20 06:33:02.599840,verified,2028-03-12 06:33:02.599840,none,premium
CUST105924,Paul Blair,1989-06-06,2020-10-01 19:44:52.783002,verified,2022-11-28 19:44:52.783002,none,premium
CUST105925,Olivia Gonzalez,1991-05-20,2017-01-30 20:23:31.561804,verified,2017-02-12 20:23:31.561804,none,sme
CUST105926,Xavier Hanson,1945-12-19,2023-04-01 13:30:55.836328,verified,2023-05-20 13:30:55.836328,none,sme
CUST105927,Chad Taylor,1955-12-03,2017-12-06 09:29:40.065302,verified,2017-12-24 09:29:40.065302,none,premium
CUST105928,William Lewis,1979-09-06,2017-09-07 07:49:25.442730,pending,2018-03-08 07:49:25.442730,none,retail
CUST105929,Crystal Robinson,1982-09-08,2023-04-02 00:36:55.249074,verified,2024-07-17 00:36:55.249074,none,retail
CUST105930,John Jones,1960-05-24,2017-09-01 03:53:35.128936,expired,2018-04-23 03:53:35.128936,none,premium
CUST105931,Meagan Patterson,1983-12-19,2017-12-04 21:47:09.926838,verified,2019-07-26 21:47:09.926838,none,retail
CUST105932,Timothy Smith,2007-02-24,2021-01-10 04:56:02.538755,verified,2021-08-31 04:56:02.538755,none,retail
CUST105933,Brenda Mendoza,1980-06-19,2021-02-27 12:54:33.580899,verified,2022-05-21 12:54:33.580899,none,corporate
CUST105934,Nicole Edwards,1988-07-10,2025-10-08 03:26:38.603140,verified,2026-11-29 03:26:38.603140,none,retail
CUST105935,Amy Ramirez,1945-01-11,2019-05-26 14:43:47.414204,verified,2019-08-12 14:43:47.414204,watchlist,retail
CUST105936,Anthony David,1989-01-27,2020-08-24 00:17:34.779133,verified,2020-04-12 00:17:34.779133,none,sme
CUST105937,David Perkins,1963-06-09,2023-09-16 17:51:41.055280,verified,2023-10-28 17:51:41.055280,none,premium
CUST105938,Rose Jackson,1970-06-08,2024-11-25 19:05:52.562019,verified,2026-09-13 19:05:52.562019,none,premium
CUST105939,Devin Hardin,1956-04-01,2020-02-16 22:33:55.204039,pending,2021-10-29 22:33:55.204039,none,retail
CUST105940,Amber Fernandez,1983-08-25,2022-12-11 19:14:10.087812,verified,2022-10-07 19:14:10.087812,none,retail
CUST105941,Travis Marsh,2005-12-31,2022-11-16 15:42:11.766880,verified,2023-06-26 15:42:11.766880,none,premium
CUST105942,Rebecca Lowery,1944-02-24,2019-09-02 09:42:38.616540,verified,2021-07-27 09:42:38.616540,none,retail
CUST105943,Jesse Martin,1982-09-17,2017-10-28 20:22:11.150940,verified,2019-09-15 20:22:11.150940,none,premium
CUST105944,Robert Carter,1971-12-16,2023-06-17 12:06:58.102664,verified,2022-12-17 12:06:58.102664,none,retail
CUST105945,Amy Olsen,1974-04-01,2019-04-27 04:19:44.808927,verified,2021-02-19 04:19:44.808927,none,retail
CUST105946,Sydney Green,1979-06-17,2019-10-27 09:53:46.352731,verified,2021-08-22 09:53:46.352731,none,retail
CUST105947,Julia Parsons,1949-12-29,2022-05-11 12:34:36.101954,verified,2022-02-28 12:34:36.101954,none,retail
CUST105948,Thomas May,1986-07-07,2018-03-31 19:00:13.199470,verified,2018-10-07 19:00:13.199470,none,retail
CUST105949,Erica Green,1974-12-27,2019-01-20 05:27:18.033321,verified,2018-09-01 05:27:18.033321,none,sme
CUST105950,Richard Burke,1993-10-21,2021-02-04 17:47:54.502372,verified,2022-07-10 17:47:54.502372,none,premium
CUST105951,Tammy Williams,1966-05-31,2025-06-01 14:03:05.936522,verified,2027-06-19 14:03:05.936522,none,retail
CUST105952,Joshua Herrera,1997-02-12,2024-05-09 23:06:08.544204,verified,2024-05-06 23:06:08.544204,none,premium
CUST105953,Brittany Byrd,1960-06-29,2019-10-24 21:51:43.392724,verified,2020-04-28 21:51:43.392724,none,retail
CUST105954,Gina Brennan,2005-11-28,2019-08-29 05:59:05.364974,verified,2020-09-22 05:59:05.364974,none,retail
CUST105955,Christopher George,2004-10-20,2026-07-03 19:43:04.877051,verified,2026-03-04 19:43:04.877051,none,sme
CUST105956,Lauren Watts,2000-04-30,2023-03-03 04:46:52.053574,verified,2023-07-10 04:46:52.053574,none,premium
CUST105957,Peter Campbell,1986-10-21,2023-06-28 12:19:42.327545,verified,2023-08-06 12:19:42.327545,none,premium
CUST105958,Jonathon Stevenson,1979-05-29,2017-03-11 03:34:04.512460,verified,2016-08-27 03:34:04.512460,none,retail
CUST105959,Karla Burton,1988-10-11,2017-09-09 01:04:28.610904,verified,2019-02-26 01:04:28.610904,none,retail
CUST105960,Randy Jones,1978-04-21,2019-08-01 11:04:17.540699,verified,2021-03-20 11:04:17.540699,none,sme
CUST105961,Carlos Miller,1983-08-03,2025-01-19 11:57:57.781021,verified,2024-09-29 11:57:57.781021,none,premium
CUST105962,Joseph Church,1995-09-21,2025-09-27 00:46:37.960053,verified,2025-08-02 00:46:37.960053,none,premium
CUST105963,Michael Haas,1994-08-24,2018-07-20 01:35:09.602520,verified,2018-03-19 01:35:09.602520,none,corporate
CUST105964,Renee Newton,1942-01-06,2023-10-11 02:29:45.911606,verified,2026-01-21 02:29:45.911606,none,retail
CUST105965,Thomas Daugherty,1978-01-16,2025-05-16 17:28:37.861560,verified,2026-07-16 17:28:37.861560,none,sme
CUST105966,Scott Roy,1984-06-25,2025-06-03 02:37:32.198950,verified,2026-07-06 02:37:32.198950,none,premium
CUST105967,Mr. Robert Cantu,1942-03-20,2021-03-23 04:30:18.134138,verified,2020-12-07 04:30:18.134138,none,retail
CUST105968,Heather Matthews,1942-09-08,2019-03-24 06:47:05.744606,verified,2018-09-06 06:47:05.744606,none,retail
CUST105969,Darlene Kelly,1991-02-11,2026-03-12 11:31:23.419819,verified,2028-06-09 11:31:23.419819,none,premium
CUST105970,Nancy Merritt,1952-09-24,2019-05-28 06:02:41.759203,verified,2021-09-13 06:02:41.759203,none,retail
CUST105971,Brian Thompson,1996-03-10,2019-03-02 02:01:21.614347,verified,2020-04-04 02:01:21.614347,none,premium
CUST105972,Theresa Goodman,1986-01-17,2018-09-11 12:53:02.226299,verified,2018-07-19 12:53:02.226299,none,premium
CUST105973,Justin White,1981-03-04,2021-12-17 05:19:31.794928,expired,2021-07-02 05:19:31.794928,none,retail
CUST105974,Scott Hernandez,1967-07-03,2017-09-17 02:46:36.318564,expired,2019-09-04 02:46:36.318564,none,retail
CUST105975,Christopher Shelton,1962-05-18,2022-05-05 10:32:36.157468,verified,2023-05-21 10:32:36.157468,none,premium
CUST105976,Debbie Koch,1962-07-08,2026-01-25 12:31:59.943907,verified,2026-07-06 12:31:59.943907,none,retail
CUST105977,Tyler Stout,1962-08-16,2021-09-07 15:11:02.959965,verified,2021-03-04 15:11:02.959965,watchlist,sme
CUST105978,April Ryan,1963-10-08,2026-04-14 13:16:47.952218,verified,2027-06-12 13:16:47.952218,none,retail
CUST105979,William Phillips,1957-11-11,2025-09-08 21:53:05.892420,verified,2027-10-13 21:53:05.892420,none,corporate
CUST105980,Taylor Smith,1980-04-04,2024-07-22 02:36:38.737544,verified,2026-07-11 02:36:38.737544,none,retail
CUST105981,Kelly Romero,1991-12-16,2022-09-18 19:13:17.962152,verified,2024-05-14 19:13:17.962152,none,retail
CUST105982,Erin Nelson,1943-07-17,2025-06-09 14:14:41.834775,pending,2025-01-15 14:14:41.834775,none,premium
CUST105983,Christopher Dalton,1988-03-09,2022-03-09 03:15:38.102462,verified,2023-12-01 03:15:38.102462,none,retail
CUST105984,Jamie Romero,1970-12-01,2018-09-17 01:51:44.063080,verified,2020-03-18 01:51:44.063080,none,retail
CUST105985,Logan Golden,1983-08-23,2025-11-18 23:31:03.681387,verified,2027-11-11 23:31:03.681387,none,retail
CUST105986,Michael Crawford,1993-12-24,2021-08-28 11:46:51.353658,verified,2021-07-22 11:46:51.353658,none,premium
CUST105987,Stephanie Sanders,2008-01-06,2025-09-16 08:56:43.313144,verified,2027-10-04 08:56:43.313144,none,premium
CUST105988,Christine Meza,1941-08-03,2020-07-26 14:08:32.591121,expired,2022-03-06 14:08:32.591121,none,retail
CUST105989,Emily Hall,1975-05-26,2019-12-30 01:23:33.594560,verified,2021-10-01 01:23:33.594560,none,retail
CUST105990,Thomas Wells,1940-09-27,2024-04-17 02:27:22.168619,verified,2024-03-24 02:27:22.168619,none,retail
CUST105991,Caitlin Howard,1958-09-01,2022-12-24 02:11:43.343436,verified,2025-01-02 02:11:43.343436,none,corporate
CUST105992,Jason Blackwell,2004-07-23,2021-01-12 13:21:03.260155,expired,2020-07-20 13:21:03.260155,none,retail
CUST105993,Bradley Pacheco,1975-08-24,2025-06-01 23:19:00.342434,rejected,2025-07-15 23:19:00.342434,pep,premium
CUST105994,Matthew Armstrong,1973-07-12,2021-10-19 23:42:48.613187,verified,2021-09-19 23:42:48.613187,none,retail
CUST105995,Brittany Mitchell,1953-02-07,2016-10-07 16:11:44.867861,verified,2016-11-30 16:11:44.867861,none,premium
CUST105996,Thomas Friedman,1951-04-15,2023-07-26 12:01:15.445236,verified,2024-11-25 12:01:15.445236,none,corporate
CUST105997,Colleen Hernandez,1952-07-01,2017-04-09 11:00:31.155438,verified,2019-07-05 11:00:31.155438,none,retail
CUST105998,Peter Haynes,1998-12-19,2021-06-12 13:00:51.237589,pending,2023-11-13 13:00:51.237589,none,premium
CUST105999,Jeffrey Ford,2001-10-27,2018-07-23 21:33:24.245052,verified,2018-05-03 21:33:24.245052,none,retail
CUST106000,Brittany Ortiz,1960-07-23,2019-01-21 23:56:48.711630,verified,2021-06-06 23:56:48.711630,none,premium
CUST106001,Miranda Beck,2006-12-31,2026-06-06 08:17:45.403511,verified,2026-03-17 08:17:45.403511,none,retail
CUST106002,Amanda Bennett,1987-09-16,2017-10-10 02:03:51.520961,verified,2019-06-22 02:03:51.520961,none,retail
CUST106003,David Robertson,2005-10-26,2024-03-17 20:57:58.212044,verified,2024-03-19 20:57:58.212044,none,retail
CUST106004,Kristen Davis,1969-06-08,2023-01-04 00:53:39.960991,verified,2024-12-11 00:53:39.960991,none,retail
CUST106005,Brian Pena,1988-06-28,2018-08-03 17:03:33.641058,verified,2019-02-03 17:03:33.641058,none,corporate
CUST106006,Amanda Nelson,1949-05-16,2025-12-26 01:09:17.121978,verified,2028-01-26 01:09:17.121978,none,sme
CUST106007,Sarah Bush,1960-11-09,2018-08-26 23:14:49.655681,pending,2019-09-26 23:14:49.655681,none,retail
CUST106008,Robert Miller,1975-09-28,2021-10-16 08:50:44.959198,verified,2022-11-01 08:50:44.959198,none,retail
CUST106009,Anna Poole,1998-09-02,2024-07-15 14:44:57.963844,pending,2025-04-25 14:44:57.963844,none,premium
CUST106010,Jacqueline Phillips,2005-03-23,2024-04-08 06:30:25.775539,verified,2024-05-29 06:30:25.775539,none,retail
